ensembl_gene_id	ensembl_transcript_id
ENSG00000164548	ENST00000297071
ENSG00000172201	ENST00000378700
ENSG00000125977	ENST00000374980
ENSG00000104635	ENST00000289952
ENSG00000110442	ENST00000263401
ENSG00000149923	ENST00000279387
ENSG00000125970	ENST00000246194
ENSG00000076382	ENST00000321765
ENSG00000143368	ENST00000271628
ENSG00000143093	ENST00000369795
ENSG00000122884	ENST00000307116
ENSG00000163319	ENST00000295491
ENSG00000009307	ENST00000610726
ENSG00000088305	ENST00000328111
ENSG00000147155	ENST00000495186
ENSG00000122140	ENST00000371785
ENSG00000185163	ENST00000397333
ENSG00000080815	ENST00000324501
ENSG00000170473	ENST00000408946
ENSG00000122965	ENST00000545145
ENSG00000172239	ENST00000306846
ENSG00000137288	ENST00000607484
ENSG00000136010	ENST00000258494
ENSG00000104522	ENST00000425753
ENSG00000189403	ENST00000341423
ENSG00000163918	ENST00000296273
ENSG00000085415	ENST00000399892
ENSG00000151131	ENST00000552951
ENSG00000110717	ENST00000313468
ENSG00000166171	ENST00000370151
ENSG00000108039	ENST00000502935
ENSG00000156976	ENST00000323963
ENSG00000166900	ENST00000337979
ENSG00000163682	ENST00000449470
ENSG00000162664	ENST00000340281
ENSG00000068878	ENST00000404125
ENSG00000087111	ENST00000308360
ENSG00000188677	ENST00000338758
ENSG00000138073	ENST00000260643
ENSG00000128050	ENST00000399688
ENSG00000163902	ENST00000296255
ENSG00000141452	ENST00000269221
ENSG00000106462	ENST00000320356
ENSG00000116688	ENST00000444836
ENSG00000178053	ENST00000355893
ENSG00000010278	ENST00000538834
ENSG00000187147	ENST00000361799
ENSG00000134324	ENST00000256720
ENSG00000173207	ENST00000308987
ENSG00000141458	ENST00000269228
ENSG00000100347	ENST00000350028
ENSG00000159086	ENST00000331923
ENSG00000184967	ENST00000330579
ENSG00000180398	ENST00000409218
ENSG00000119326	ENST00000325551
ENSG00000090861	ENST00000261772
ENSG00000075856	ENST00000228284
ENSG00000112992	ENST00000344920
ENSG00000073712	ENST00000343279
ENSG00000156831	ENST00000287437
ENSG00000205581	ENST00000380749
ENSG00000084733	ENST00000264710
ENSG00000102317	ENST00000376759
ENSG00000143889	ENST00000449105
ENSG00000125821	ENST00000377452
ENSG00000117859	ENST00000447887
ENSG00000139726	ENST00000280557
ENSG00000196943	ENST00000267425
ENSG00000133114	ENST00000379151
ENSG00000083635	ENST00000379161
ENSG00000075785	ENST00000265062
ENSG00000136271	ENST00000258772
ENSG00000134575	ENST00000256997
ENSG00000106829	ENST00000376552
ENSG00000122958	ENST00000373382
ENSG00000160688	ENST00000292180
ENSG00000021776	ENST00000156471
ENSG00000111615	ENST00000229214
ENSG00000137055	ENST00000397292
ENSG00000170004	ENST00000380358
ENSG00000141030	ENST00000268717
ENSG00000143933	ENST00000272298
ENSG00000134287	ENST00000256682
ENSG00000164167	ENST00000296581
ENSG00000166902	ENST00000300151
ENSG00000158864	ENST00000392179
ENSG00000166562	ENST00000587834
ENSG00000101199	ENST00000353546
ENSG00000092201	ENST00000216297
ENSG00000117114	ENST00000319517
ENSG00000066557	ENST00000370952
ENSG00000177425	ENST00000328827
ENSG00000014641	ENST00000539945
ENSG00000137210	ENST00000379542
ENSG00000058272	ENST00000450142
ENSG00000125870	ENST00000377943
ENSG00000142634	ENST00000375980
ENSG00000166847	ENST00000300087
ENSG00000141127	ENST00000268835
ENSG00000169813	ENST00000357065
ENSG00000155090	ENST00000285407
ENSG00000183011	ENST00000333775
ENSG00000109606	ENST00000336812
ENSG00000100722	ENST00000251038
ENSG00000173272	ENST00000309451
ENSG00000173660	ENST00000311672
ENSG00000180957	ENST00000335272
ENSG00000088986	ENST00000392508
ENSG00000170759	ENST00000302418
ENSG00000137693	ENST00000282441
ENSG00000112062	ENST00000229794
ENSG00000116691	ENST00000235332
ENSG00000273749	ENST00000617928
ENSG00000066084	ENST00000301180
ENSG00000125630	ENST00000263331
ENSG00000103507	ENST00000219794
ENSG00000014138	ENST00000265465
ENSG00000132313	ENST00000337109
ENSG00000239857	ENST00000265857
ENSG00000128951	ENST00000331200
ENSG00000078618	ENST00000354831
ENSG00000004864	ENST00000416240
ENSG00000139197	ENST00000266564
ENSG00000164828	ENST00000401592
ENSG00000182180	ENST00000372945
ENSG00000100075	ENST00000215882
ENSG00000159256	ENST00000400485
ENSG00000013523	ENST00000251089
ENSG00000101146	ENST00000395840
ENSG00000122882	ENST00000372979
ENSG00000103254	ENST00000569529
ENSG00000159259	ENST00000314103
ENSG00000106638	ENST00000305632
ENSG00000171566	ENST00000499023
ENSG00000123179	ENST00000242827
ENSG00000172046	ENST00000434032
ENSG00000164096	ENST00000399075
ENSG00000067369	ENST00000382044
ENSG00000158234	ENST00000360570
ENSG00000185627	ENST00000532097
ENSG00000114054	ENST00000251654
ENSG00000264522	ENST00000581312
ENSG00000116209	ENST00000234831
ENSG00000159063	ENST00000299626
ENSG00000162613	ENST00000370768
ENSG00000156502	ENST00000359655
ENSG00000158710	ENST00000368097
ENSG00000178105	ENST00000322536
ENSG00000136738	ENST00000377524
ENSG00000166333	ENST00000299421
ENSG00000172939	ENST00000311806
ENSG00000177963	ENST00000325207
ENSG00000126067	ENST00000373237
ENSG00000182154	ENST00000371443
ENSG00000123268	ENST00000262053
ENSG00000178896	ENST00000316052
ENSG00000104064	ENST00000220429
ENSG00000166165	ENST00000348956
ENSG00000147164	ENST00000374274
ENSG00000169018	ENST00000306917
ENSG00000149657	ENST00000279068
ENSG00000137822	ENST00000564079
ENSG00000090316	ENST00000303400
ENSG00000080608	ENST00000397885
ENSG00000107938	ENST00000356792
ENSG00000133731	ENST00000449740
ENSG00000168003	ENST00000377890
ENSG00000102753	ENST00000261667
ENSG00000006451	ENST00000005257
ENSG00000160752	ENST00000368356
ENSG00000022840	ENST00000325954
ENSG00000174231	ENST00000304992
ENSG00000205937	ENST00000397086
ENSG00000141026	ENST00000268711
ENSG00000079459	ENST00000220584
ENSG00000166340	ENST00000299427
ENSG00000112787	ENST00000434748
ENSG00000074695	ENST00000251047
ENSG00000156467	ENST00000518406
ENSG00000101444	ENST00000217426
ENSG00000172301	ENST00000302362
ENSG00000140416	ENST00000559397
ENSG00000133027	ENST00000255389
ENSG00000042429	ENST00000251871
ENSG00000168476	ENST00000306306
ENSG00000110536	ENST00000326674
ENSG00000213619	ENST00000263774
ENSG00000100697	ENST00000526495
ENSG00000160753	ENST00000368352
ENSG00000069329	ENST00000299138
ENSG00000188342	ENST00000340473
ENSG00000136824	ENST00000374793
ENSG00000122482	ENST00000337393
ENSG00000100504	ENST00000216392
ENSG00000112242	ENST00000346618
ENSG00000000003	ENST00000373020
ENSG00000149187	ENST00000358597
ENSG00000123178	ENST00000361840
ENSG00000101940	ENST00000218056
ENSG00000080345	ENST00000444746
ENSG00000188157	ENST00000379370
ENSG00000152193	ENST00000282003
ENSG00000108651	ENST00000261708
ENSG00000144354	ENST00000306721
ENSG00000122068	ENST00000241502
ENSG00000169692	ENST00000371696
ENSG00000100216	ENST00000216034
ENSG00000148308	ENST00000372108
ENSG00000106628	ENST00000610533
ENSG00000100401	ENST00000356244
ENSG00000003756	ENST00000347869
ENSG00000173540	ENST00000308375
ENSG00000166851	ENST00000300093
ENSG00000170322	ENST00000524794
ENSG00000166166	ENST00000389749
ENSG00000120942	ENST00000376810
ENSG00000166337	ENST00000299424
ENSG00000167699	ENST00000301329
ENSG00000126214	ENST00000452929
ENSG00000157456	ENST00000288207
ENSG00000166012	ENST00000448108
ENSG00000117519	ENST00000370206
ENSG00000105810	ENST00000424848
ENSG00000059573	ENST00000371224
ENSG00000084072	ENST00000372830
ENSG00000135052	ENST00000388712
ENSG00000169490	ENST00000456397
ENSG00000167548	ENST00000301067
ENSG00000057608	ENST00000380191
ENSG00000166164	ENST00000394689
ENSG00000054965	ENST00000356467
ENSG00000004534	ENST00000266022
ENSG00000101367	ENST00000375571
ENSG00000263001	ENST00000573035
ENSG00000171861	ENST00000304478
ENSG00000115875	ENST00000313117
ENSG00000109854	ENST00000419348
ENSG00000181929	ENST00000548065
ENSG00000133884	ENST00000528416
ENSG00000111667	ENST00000229268
ENSG00000155660	ENST00000286091
ENSG00000106460	ENST00000396668
ENSG00000127922	ENST00000248566
ENSG00000158604	ENST00000457408
ENSG00000153046	ENST00000397588
ENSG00000206053	ENST00000248098
ENSG00000197858	ENST00000355091
ENSG00000116754	ENST00000370950
ENSG00000138029	ENST00000317799
ENSG00000165458	ENST00000298229
ENSG00000107937	ENST00000360803
ENSG00000101000	ENST00000216968
ENSG00000168827	ENST00000486715
ENSG00000130741	ENST00000253039
ENSG00000242372	ENST00000374436
ENSG00000105821	ENST00000379263
ENSG00000165792	ENST00000382985
ENSG00000140740	ENST00000268379
ENSG00000052723	ENST00000369528
ENSG00000107581	ENST00000369144
ENSG00000184436	ENST00000399133
ENSG00000090487	ENST00000204566
ENSG00000067064	ENST00000381344
ENSG00000010256	ENST00000203407
ENSG00000100226	ENST00000216044
ENSG00000124766	ENST00000244745
ENSG00000147224	ENST00000372435
ENSG00000141682	ENST00000316660
ENSG00000179091	ENST00000318911
ENSG00000077097	ENST00000435706
ENSG00000152601	ENST00000463374
ENSG00000171960	ENST00000304979
ENSG00000111726	ENST00000229329
ENSG00000134153	ENST00000256545
ENSG00000084754	ENST00000380649
ENSG00000249915	ENST00000264933
ENSG00000172500	ENST00000338369
ENSG00000102554	ENST00000377687
ENSG00000134709	ENST00000371208
ENSG00000148606	ENST00000372371
ENSG00000138398	ENST00000260970
ENSG00000151465	ENST00000281141
ENSG00000065883	ENST00000181839
ENSG00000073578	ENST00000264932
ENSG00000177683	ENST00000415914
ENSG00000133112	ENST00000530705
ENSG00000167693	ENST00000336868
ENSG00000165609	ENST00000491614
ENSG00000115234	ENST00000233575
ENSG00000121579	ENST00000240922
ENSG00000120694	ENST00000320027
ENSG00000155252	ENST00000370631
ENSG00000125868	ENST00000246069
ENSG00000152558	ENST00000398136
ENSG00000182158	ENST00000330387
ENSG00000141380	ENST00000415083
ENSG00000101182	ENST00000370873
ENSG00000103510	ENST00000448516
ENSG00000092853	ENST00000318121
ENSG00000089248	ENST00000261735
ENSG00000078237	ENST00000179259
ENSG00000118971	ENST00000261254
ENSG00000147416	ENST00000276390
ENSG00000143437	ENST00000358595
ENSG00000122378	ENST00000372187
ENSG00000136003	ENST00000311893
ENSG00000173334	ENST00000311922
ENSG00000138074	ENST00000310574
ENSG00000116761	ENST00000370938
ENSG00000176890	ENST00000323274
ENSG00000151014	ENST00000280614
ENSG00000101811	ENST00000372972
ENSG00000128595	ENST00000249364
ENSG00000065978	ENST00000321358
ENSG00000065485	ENST00000316218
ENSG00000177646	ENST00000308982
ENSG00000172037	ENST00000305544
ENSG00000102699	ENST00000381989
ENSG00000005486	ENST00000006777
ENSG00000175110	ENST00000495075
ENSG00000147804	ENST00000301305
ENSG00000111669	ENST00000229270
ENSG00000144034	ENST00000272424
ENSG00000196636	ENST00000432641
ENSG00000136709	ENST00000322313
ENSG00000144136	ENST00000272542
ENSG00000164683	ENST00000354724
ENSG00000113593	ENST00000261308
ENSG00000114573	ENST00000273398
ENSG00000185238	ENST00000331079
ENSG00000161904	ENST00000293760
ENSG00000148700	ENST00000356080
ENSG00000091651	ENST00000219097
ENSG00000184432	ENST00000333188
ENSG00000169299	ENST00000381967
ENSG00000105926	ENST00000396475
ENSG00000095319	ENST00000372577
ENSG00000136104	ENST00000336617
ENSG00000100445	ENST00000399395
ENSG00000132463	ENST00000254799
ENSG00000162729	ENST00000614243
ENSG00000023902	ENST00000369124
ENSG00000155096	ENST00000337198
ENSG00000161057	ENST00000435765
ENSG00000215472	ENST00000584895
ENSG00000170312	ENST00000395284
ENSG00000105819	ENST00000249269
ENSG00000148341	ENST00000372564
ENSG00000115241	ENST00000344034
ENSG00000106004	ENST00000222726
ENSG00000147601	ENST00000276603
ENSG00000177370	ENST00000327158
ENSG00000187079	ENST00000527636
ENSG00000197457	ENST00000370053
ENSG00000089057	ENST00000379333
ENSG00000140632	ENST00000321919
ENSG00000163104	ENST00000359052
ENSG00000213672	ENST00000294129
ENSG00000084092	ENST00000264230
ENSG00000172845	ENST00000310015
ENSG00000102882	ENST00000263025
ENSG00000173120	ENST00000529006
ENSG00000117758	ENST00000373943
ENSG00000183530	ENST00000327423
ENSG00000106771	ENST00000374586
ENSG00000130638	ENST00000252934
ENSG00000162129	ENST00000294053
ENSG00000072310	ENST00000355815
ENSG00000183779	ENST00000331569
ENSG00000157216	ENST00000371320
ENSG00000111596	ENST00000229195
ENSG00000168303	ENST00000306984
ENSG00000140350	ENST00000465139
ENSG00000117751	ENST00000311772
ENSG00000130985	ENST00000377351
ENSG00000143442	ENST00000271715
ENSG00000167996	ENST00000273550
ENSG00000101945	ENST00000376687
ENSG00000163950	ENST00000489418
ENSG00000061794	ENST00000081029
ENSG00000132485	ENST00000370920
ENSG00000100442	ENST00000396062
ENSG00000108557	ENST00000353383
ENSG00000128463	ENST00000267750
ENSG00000179119	ENST00000336349
ENSG00000188352	ENST00000380249
ENSG00000116221	ENST00000360840
ENSG00000169607	ENST00000302450
ENSG00000119977	ENST00000614499
ENSG00000173418	ENST00000334982
ENSG00000013810	ENST00000313288
ENSG00000177830	ENST00000323578
ENSG00000164916	ENST00000328914
ENSG00000143537	ENST00000356955
ENSG00000072778	ENST00000356839
ENSG00000146909	ENST00000275820
ENSG00000073614	ENST00000399788
ENSG00000152147	ENST00000281950
ENSG00000111602	ENST00000553532
ENSG00000185608	ENST00000333130
ENSG00000071462	ENST00000265758
ENSG00000144048	ENST00000272444
ENSG00000070669	ENST00000394308
ENSG00000147536	ENST00000276533
ENSG00000117385	ENST00000236040
ENSG00000112996	ENST00000507110
ENSG00000052841	ENST00000039989
ENSG00000078747	ENST00000374864
ENSG00000147533	ENST00000520817
ENSG00000149554	ENST00000534070
ENSG00000250479	ENST00000484558
ENSG00000173230	ENST00000340645
ENSG00000166181	ENST00000531273
ENSG00000111300	ENST00000261745
ENSG00000125844	ENST00000360807
ENSG00000115486	ENST00000233838
ENSG00000070010	ENST00000263202
ENSG00000147586	ENST00000276585
ENSG00000180900	ENST00000356994
ENSG00000104231	ENST00000220669
ENSG00000253293	ENST00000283921
ENSG00000137076	ENST00000314888
ENSG00000078399	ENST00000343483
ENSG00000157349	ENST00000288071
ENSG00000069998	ENST00000336737
ENSG00000168906	ENST00000306434
ENSG00000167272	ENST00000357500
ENSG00000072849	ENST00000158771
ENSG00000125971	ENST00000357156
ENSG00000115548	ENST00000409064
ENSG00000113569	ENST00000231498
ENSG00000183856	ENST00000361170
ENSG00000170043	ENST00000303731
ENSG00000164022	ENST00000394701
ENSG00000140263	ENST00000267814
ENSG00000172590	ENST00000355151
ENSG00000134910	ENST00000392708
ENSG00000105849	ENST00000222567
ENSG00000091164	ENST00000217515
ENSG00000155330	ENST00000285697
ENSG00000144231	ENST00000272645
ENSG00000115306	ENST00000356805
ENSG00000159720	ENST00000290949
ENSG00000244187	ENST00000290079
ENSG00000089063	ENST00000342308
ENSG00000168615	ENST00000487273
ENSG00000152240	ENST00000282058
ENSG00000168092	ENST00000527958
ENSG00000100410	ENST00000216252
ENSG00000163960	ENST00000296328
ENSG00000150753	ENST00000280326
ENSG00000152234	ENST00000398752
ENSG00000196453	ENST00000247930
ENSG00000164109	ENST00000296509
ENSG00000101654	ENST00000383314
ENSG00000101343	ENST00000377340
ENSG00000155097	ENST00000518738
ENSG00000140307	ENST00000396060
ENSG00000139746	ENST00000267229
ENSG00000115216	ENST00000379852
ENSG00000183741	ENST00000407418
ENSG00000173226	ENST00000310864
ENSG00000176014	ENST00000317702
ENSG00000206527	ENST00000383657
ENSG00000163629	ENST00000436978
ENSG00000165724	ENST00000298585
ENSG00000110092	ENST00000227507
ENSG00000138326	ENST00000440692
ENSG00000110801	ENST00000541212
ENSG00000157514	ENST00000372383
ENSG00000126012	ENST00000375401
ENSG00000101407	ENST00000373448
ENSG00000261796	ENST00000418265
ENSG00000100413	ENST00000396504
ENSG00000135677	ENST00000258145
ENSG00000141385	ENST00000269143
ENSG00000181090	ENST00000460843
ENSG00000184634	ENST00000374080
ENSG00000176095	ENST00000321599
ENSG00000100412	ENST00000216254
ENSG00000106588	ENST00000223321
ENSG00000110880	ENST00000261401
ENSG00000138430	ENST00000284719
ENSG00000135148	ENST00000412615
ENSG00000133226	ENST00000323848
ENSG00000169919	ENST00000304895
ENSG00000269897	ENST00000602390
ENSG00000100567	ENST00000216455
ENSG00000136937	ENST00000375147
ENSG00000100162	ENST00000215980
ENSG00000166123	ENST00000340124
ENSG00000175602	ENST00000312579
ENSG00000149503	ENST00000394818
ENSG00000188486	ENST00000530167
ENSG00000101868	ENST00000379059
ENSG00000177084	ENST00000320574
ENSG00000132646	ENST00000379143
ENSG00000165678	ENST00000372134
ENSG00000162430	ENST00000374315
ENSG00000009335	ENST00000348165
ENSG00000139921	ENST00000457354
ENSG00000133773	ENST00000256151
ENSG00000164134	ENST00000296543
ENSG00000136111	ENST00000377636
ENSG00000150093	ENST00000302278
ENSG00000109919	ENST00000302503
ENSG00000090470	ENST00000204549
ENSG00000163933	ENST00000296292
ENSG00000123472	ENST00000576409
ENSG00000155304	ENST00000285667
ENSG00000111142	ENST00000323666
ENSG00000131966	ENST00000254286
ENSG00000123213	ENST00000380985
ENSG00000183020	ENST00000332231
ENSG00000151576	ENST00000281273
ENSG00000198887	ENST00000361138
ENSG00000156471	ENST00000517309
ENSG00000100461	ENST00000359890
ENSG00000122779	ENST00000343526
ENSG00000111678	ENST00000229281
ENSG00000107833	ENST00000370110
ENSG00000111676	ENST00000356654
ENSG00000136940	ENST00000259467
ENSG00000182196	ENST00000315580
ENSG00000128591	ENST00000325888
ENSG00000117748	ENST00000373912
ENSG00000163214	ENST00000457308
ENSG00000116670	ENST00000376667
ENSG00000134419	ENST00000572008
ENSG00000101057	ENST00000217026
ENSG00000114439	ENST00000325805
ENSG00000136813	ENST00000259335
ENSG00000146109	ENST00000274849
ENSG00000136319	ENST00000258821
ENSG00000069345	ENST00000317089
ENSG00000101290	ENST00000460006
ENSG00000090273	ENST00000321265
ENSG00000170540	ENST00000304414
ENSG00000138385	ENST00000260956
ENSG00000110987	ENST00000538010
ENSG00000047315	ENST00000314595
ENSG00000168924	ENST00000302787
ENSG00000175203	ENST00000548249
ENSG00000106049	ENST00000265395
ENSG00000182220	ENST00000636580
ENSG00000138382	ENST00000260953
ENSG00000160948	ENST00000292510
ENSG00000213614	ENST00000268097
ENSG00000142945	ENST00000372224
ENSG00000128524	ENST00000492758
ENSG00000163110	ENST00000317968
ENSG00000147604	ENST00000352983
ENSG00000130227	ENST00000252512
ENSG00000166986	ENST00000262027
ENSG00000166855	ENST00000300107
ENSG00000100462	ENST00000324366
ENSG00000110917	ENST00000228506
ENSG00000082068	ENST00000265107
ENSG00000137714	ENST00000260270
ENSG00000138018	ENST00000260585
ENSG00000103024	ENST00000219302
ENSG00000127948	ENST00000461988
ENSG00000116539	ENST00000392403
ENSG00000163382	ENST00000368235
ENSG00000142937	ENST00000396651
ENSG00000132383	ENST00000254719
ENSG00000188243	ENST00000355801
ENSG00000174953	ENST00000496811
ENSG00000127564	ENST00000262300
ENSG00000175970	ENST00000344651
ENSG00000117569	ENST00000426398
ENSG00000089280	ENST00000254108
ENSG00000169439	ENST00000302190
ENSG00000179889	ENST00000396410
ENSG00000122257	ENST00000319715
ENSG00000114315	ENST00000232424
ENSG00000136810	ENST00000374517
ENSG00000143418	ENST00000368954
ENSG00000106591	ENST00000223324
ENSG00000181915	ENST00000373783
ENSG00000167325	ENST00000300738
ENSG00000136854	ENST00000373302
ENSG00000182512	ENST00000331334
ENSG00000033011	ENST00000262374
ENSG00000108175	ENST00000334512
ENSG00000101413	ENST00000373433
ENSG00000136715	ENST00000357702
ENSG00000172269	ENST00000354202
ENSG00000173273	ENST00000310430
ENSG00000143379	ENST00000271640
ENSG00000078902	ENST00000317204
ENSG00000138279	ENST00000372919
ENSG00000145337	ENST00000273968
ENSG00000120697	ENST00000239891
ENSG00000110344	ENST00000431736
ENSG00000164933	ENST00000297578
ENSG00000079616	ENST00000160827
ENSG00000120699	ENST00000389704
ENSG00000132676	ENST00000368336
ENSG00000137309	ENST00000447654
ENSG00000095139	ENST00000264028
ENSG00000162734	ENST00000360472
ENSG00000169855	ENST00000464233
ENSG00000106052	ENST00000396319
ENSG00000159873	ENST00000249064
ENSG00000085733	ENST00000376561
ENSG00000164754	ENST00000297338
ENSG00000143549	ENST00000368530
ENSG00000183605	ENST00000355697
ENSG00000145734	ENST00000358731
ENSG00000126883	ENST00000359428
ENSG00000164934	ENST00000616836
ENSG00000075975	ENST00000170447
ENSG00000160949	ENST00000409379
ENSG00000116251	ENST00000234875
ENSG00000131626	ENST00000253925
ENSG00000126953	ENST00000372902
ENSG00000160818	ENST00000368232
ENSG00000101391	ENST00000346416
ENSG00000118058	ENST00000534358
ENSG00000147677	ENST00000521861
ENSG00000064763	ENST00000182377
ENSG00000108179	ENST00000225174
ENSG00000132823	ENST00000255174
ENSG00000148773	ENST00000368654
ENSG00000198642	ENST00000359039
ENSG00000163399	ENST00000295598
ENSG00000138433	ENST00000342016
ENSG00000198408	ENST00000361464
ENSG00000117362	ENST00000369109
ENSG00000165105	ENST00000376447
ENSG00000147649	ENST00000336273
ENSG00000124380	ENST00000244227
ENSG00000005448	ENST00000348227
ENSG00000105993	ENST00000262177
ENSG00000116237	ENST00000343813
ENSG00000079739	ENST00000371083
ENSG00000139146	ENST00000337682
ENSG00000139618	ENST00000380152
ENSG00000167283	ENST00000300688
ENSG00000169504	ENST00000374379
ENSG00000137876	ENST00000260443
ENSG00000076108	ENST00000551812
ENSG00000142856	ENST00000371092
ENSG00000100209	ENST00000216027
ENSG00000073060	ENST00000261693
ENSG00000183765	ENST00000382580
ENSG00000164733	ENST00000353047
ENSG00000103495	ENST00000219782
ENSG00000117614	ENST00000236273
ENSG00000175550	ENST00000312515
ENSG00000128245	ENST00000248975
ENSG00000254772	ENST00000329251
ENSG00000147471	ENST00000328195
ENSG00000133641	ENST00000356891
ENSG00000171988	ENST00000399262
ENSG00000104341	ENST00000619747
ENSG00000164070	ENST00000296464
ENSG00000280789	ENST00000320330
ENSG00000163932	ENST00000394729
ENSG00000213465	ENST00000246747
ENSG00000095906	ENST00000262302
ENSG00000124635	ENST00000339812
ENSG00000196787	ENST00000359193
ENSG00000100418	ENST00000263256
ENSG00000180370	ENST00000327134
ENSG00000168894	ENST00000306368
ENSG00000185088	ENST00000330964
ENSG00000188186	ENST00000341942
ENSG00000169564	ENST00000303577
ENSG00000274997	ENST00000377459
ENSG00000114956	ENST00000264093
ENSG00000147889	ENST00000304494
ENSG00000147889	ENST00000579755
ENSG00000136861	ENST00000349780
ENSG00000075218	ENST00000454366
ENSG00000165238	ENST00000395477
ENSG00000084774	ENST00000264705
ENSG00000137807	ENST00000260363
ENSG00000074071	ENST00000397375
ENSG00000136908	ENST00000314392
ENSG00000106636	ENST00000223369
ENSG00000129636	ENST00000320640
ENSG00000137692	ENST00000260247
ENSG00000011454	ENST00000373647
ENSG00000146540	ENST00000397100
ENSG00000170558	ENST00000269141
ENSG00000118939	ENST00000377595
ENSG00000149541	ENST00000265471
ENSG00000186501	ENST00000611517
ENSG00000155438	ENST00000285814
ENSG00000148362	ENST00000371620
ENSG00000198839	ENST00000361822
ENSG00000165819	ENST00000298717
ENSG00000114491	ENST00000232607
ENSG00000175662	ENST00000379504
ENSG00000066926	ENST00000382873
ENSG00000100220	ENST00000216038
ENSG00000010292	ENST00000315579
ENSG00000099284	ENST00000373255
ENSG00000112078	ENST00000373731
ENSG00000140750	ENST00000289968
ENSG00000102393	ENST00000218516
ENSG00000160932	ENST00000292494
ENSG00000105953	ENST00000222673
ENSG00000111247	ENST00000352618
ENSG00000183172	ENST00000331479
ENSG00000101843	ENST00000217958
ENSG00000123374	ENST00000266970
ENSG00000109971	ENST00000534624
ENSG00000140650	ENST00000268261
ENSG00000184743	ENST00000398868
ENSG00000111639	ENST00000229238
ENSG00000115310	ENST00000337526
ENSG00000131844	ENST00000340941
ENSG00000149480	ENST00000278823
ENSG00000196776	ENST00000361309
ENSG00000233276	ENST00000419783
ENSG00000153048	ENST00000311052
ENSG00000006453	ENST00000005260
ENSG00000164713	ENST00000297290
ENSG00000067560	ENST00000418115
ENSG00000165209	ENST00000348403
ENSG00000109920	ENST00000263773
ENSG00000006652	ENST00000005558
ENSG00000095002	ENST00000233146
ENSG00000072041	ENST00000266682
ENSG00000184983	ENST00000498737
ENSG00000179051	ENST00000375433
ENSG00000177674	ENST00000314340
ENSG00000112294	ENST00000348925
ENSG00000043093	ENST00000292782
ENSG00000114446	ENST00000264538
ENSG00000089006	ENST00000377759
ENSG00000114503	ENST00000321256
ENSG00000134762	ENST00000360428
ENSG00000150991	ENST00000339647
ENSG00000188690	ENST00000368797
ENSG00000123473	ENST00000371877
ENSG00000100225	ENST00000266087
ENSG00000175455	ENST00000488653
ENSG00000048828	ENST00000277165
ENSG00000079332	ENST00000373241
ENSG00000146592	ENST00000482692
ENSG00000146592	ENST00000357727
ENSG00000165672	ENST00000298510
ENSG00000124532	ENST00000378386
ENSG00000106261	ENST00000324306
ENSG00000125871	ENST00000377710
ENSG00000174996	ENST00000316924
ENSG00000164975	ENST00000380821
ENSG00000117632	ENST00000426559
ENSG00000168214	ENST00000348160
ENSG00000060237	ENST00000537687
ENSG00000169764	ENST00000337130
ENSG00000128487	ENST00000395527
ENSG00000164985	ENST00000380738
ENSG00000138801	ENST00000265174
ENSG00000134755	ENST00000280904
ENSG00000150990	ENST00000308736
ENSG00000136026	ENST00000378026
ENSG00000176915	ENST00000357997
ENSG00000129255	ENST00000250124
ENSG00000167130	ENST00000372546
ENSG00000198646	ENST00000359003
ENSG00000143319	ENST00000313146
ENSG00000158161	ENST00000373871
ENSG00000135940	ENST00000258424
ENSG00000247077	ENST00000498926
ENSG00000176894	ENST00000317479
ENSG00000109814	ENST00000316423
ENSG00000117543	ENST00000488176
ENSG00000115073	ENST00000289228
ENSG00000134247	ENST00000393203
ENSG00000101464	ENST00000217446
ENSG00000131238	ENST00000642050
ENSG00000086827	ENST00000200135
ENSG00000129195	ENST00000250056
ENSG00000110104	ENST00000227520
ENSG00000180185	ENST00000382666
ENSG00000106066	ENST00000396276
ENSG00000063854	ENST00000397356
ENSG00000108010	ENST00000331244
ENSG00000070785	ENST00000360403
ENSG00000142192	ENST00000346798
ENSG00000166439	ENST00000299563
ENSG00000115368	ENST00000314761
ENSG00000184992	ENST00000341446
ENSG00000179295	ENST00000351677
ENSG00000131100	ENST00000253413
ENSG00000072501	ENST00000322213
ENSG00000100234	ENST00000266085
ENSG00000035403	ENST00000211998
ENSG00000089009	ENST00000202773
ENSG00000054148	ENST00000247665
ENSG00000101019	ENST00000374385
ENSG00000131236	ENST00000372797
ENSG00000137133	ENST00000259667
ENSG00000058600	ENST00000299853
ENSG00000138629	ENST00000361351
ENSG00000185009	ENST00000355264
ENSG00000162775	ENST00000618772
ENSG00000107959	ENST00000380989
ENSG00000128585	ENST00000352689
ENSG00000170266	ENST00000307363
ENSG00000084234	ENST00000278756
ENSG00000117036	ENST00000368192
ENSG00000067057	ENST00000381125
ENSG00000119383	ENST00000358994
ENSG00000171953	ENST00000474627
ENSG00000161960	ENST00000577269
ENSG00000145414	ENST00000274054
ENSG00000106605	ENST00000265523
ENSG00000138231	ENST00000260803
ENSG00000284934	ENST00000645606
ENSG00000109501	ENST00000226760
ENSG00000139719	ENST00000267199
ENSG00000142186	ENST00000270176
ENSG00000143376	ENST00000368843
ENSG00000171792	ENST00000489288
ENSG00000129484	ENST00000250416
ENSG00000126698	ENST00000263697
